Date,AAPL,AXISBANK.NS,DRREDDY.NS,GOOGL,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTTS.NS,MARUTI.NS,MSFT,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2025-11-24,275.6620788574219,1269.0,1226.199951171875,318.14776611328125,999.1500244140624,2424.199951171875,1368.4000244140625,1548.0,395.2661437988281,1106.0,417.4599914550781,4322.2998046875,15958.0,472.9205932617188,1262.3841552734375,272.7381591796875,1535.9000244140625,26490.0,1769.3070068359375,165.36000061035156,3085.115966796875,11584.0,241.04676818847656
2025-11-25,276.7110900878906,1266.300048828125,1236.0999755859375,323.0011901855469,989.7999877929688,2414.10009765625,1357.800048828125,1530.5999755859375,392.5726013183594,1112.0,413.9800109863281,4262.7998046875,15889.0,475.90374755859375,1256.4163818359375,270.4142761230469,1539.699951171875,26455.0,1765.332763671875,166.3300018310547,3063.5087890625,11580.0,239.45779418945312
2025-11-26,277.29052734375,1290.199951171875,1248.0,319.5159606933594,1003.9000244140624,2425.199951171875,1375.0,1557.9000244140625,394.0418090820313,1154.4000244140625,420.760009765625,4275.89990234375,16156.0,484.3943786621094,1269.9434814453125,271.9964904785156,1569.9000244140625,26935.0,1793.25146484375,169.6699981689453,3106.428466796875,11759.0,243.89328002929688
2025-11-27,277.29052734375,1287.300048828125,1249.300048828125,319.5159606933594,1009.5,2451.699951171875,1392.199951171875,1566.4000244140625,396.0007629394531,1160.5999755859375,422.0400085449219,4385.2001953125,15903.0,484.3943786621094,1259.5992431640625,270.6614990234375,1563.4000244140625,26755.0,1798.6165771484375,168.1300048828125,3080.59814453125,11617.0,243.2791290283203
2025-11-28,278.5893249511719,1279.699951171875,1258.800048828125,319.7456359863281,1007.5999755859376,2466.60009765625,1388.800048828125,1560.0999755859375,395.9517822265625,1160.300048828125,424.8800048828125,4440.39990234375,15900.0,490.88958740234375,1254.32763671875,266.953125,1567.5,26400.0,1819.779052734375,167.9600067138672,3081.48193359375,11600.0,243.24989318847656
2025-12-01,282.8353576660156,1275.699951171875,1260.0999755859375,314.4628295898437,1002.0999755859376,2464.5,1390.0999755859375,1564.0,395.9517822265625,1168.4000244140625,429.5199890136719,4444.7001953125,16097.0,485.6315612792969,1253.830322265625,266.65643310546875,1566.0999755859375,26415.0,1795.7353515625,168.6300048828125,3077.455078125,11662.0,243.98101806640625
2025-12-02,285.9224548339844,1258.0,1275.199951171875,315.38153076171875,989.7999877929688,2477.800048828125,1373.0,1561.0,392.7195434570313,1162.0,428.4800109863281,4503.60009765625,16239.0,488.8841552734375,1252.1395263671875,264.4808959960937,1546.300048828125,26545.0,1787.88623046875,167.77999877929688,3079.714111328125,11666.0,243.873779296875
2025-12-03,283.8843688964844,1270.699951171875,1280.699951171875,319.19635009765625,1000.5,2448.0,1391.5,1578.699951171875,392.2787780761719,1143.5999755859375,429.2200012207031,4513.10009765625,16082.0,476.64208984375,1235.2308349609375,265.46978759765625,1538.800048828125,26300.0,1795.039794921875,166.9199981689453,3123.22314453125,11591.0,248.280029296875
2025-12-04,280.4375915527344,1280.0,1277.5999755859375,317.1890869140625,997.2000122070312,2462.199951171875,1386.699951171875,1597.5999755859375,394.7763977050781,1150.5999755859375,427.0799865722656,4685.10009765625,15994.0,479.7449951171875,1235.7281494140625,266.1125793457031,1535.5999755859375,26450.0,1806.56494140625,166.77000427246094,3171.544677734375,11608.0,250.4636383056641
2025-12-05,278.5193786621094,1282.5,1275.199951171875,320.8341064453125,1003.2999877929688,2338.60009765625,1392.5,1616.199951171875,396.6374206542969,1162.199951171875,430.9800109863281,4546.39990234375,16282.0,482.0597229003906,1240.2039794921875,266.8047790527344,1540.5999755859375,26075.0,1793.64892578125,167.11000061035156,3180.384033203125,11597.0,253.36865234375
2025-12-08,277.6302185058594,1273.800048828125,1266.5,313.49932861328125,1003.0999755859376,2314.0,1389.5999755859375,1610.800048828125,394.0418090820313,1119.0999755859375,426.3200073242188,4540.10009765625,16187.0,489.9018249511719,1208.2763671875,262.255859375,1543.0,26135.0,1784.6075439453125,163.47000122070312,3178.71435546875,11540.0,254.80165100097656
2025-12-09,276.9208679199219,1275.9000244140625,1246.199951171875,316.85693359375,997.0999755859376,2306.5,1375.199951171875,1599.0,392.8174743652344,1107.800048828125,425.5400085449219,4548.89990234375,16020.0,490.8995361328125,1209.27099609375,261.6130676269531,1529.4000244140625,26100.0,1764.5379638671875,160.6699981689453,3151.01806640625,11414.0,250.9315643310547
2025-12-10,278.5193786621094,1278.5999755859375,1250.800048828125,319.9847412109375,989.7999877929688,2301.699951171875,1363.5999755859375,1584.800048828125,394.8743591308594,1096.800048828125,425.8999938964844,4593.0,16019.0,477.4701843261719,1202.805908203125,262.5525207519531,1536.9000244140625,25885.0,1773.9765625,162.22999572753906,3132.259033203125,11317.0,251.4872283935547
2025-12-11,277.77008056640625,1272.699951171875,1273.5,312.210205078125,1000.2999877929688,2305.60009765625,1360.0,1598.0,394.6294860839844,1105.4000244140625,436.0400085449219,4666.2998046875,16248.0,482.3690185546875,1208.4752197265625,261.8602905273437,1545.0,26080.0,1795.5364990234375,166.3800048828125,3134.91064453125,11472.0,252.72525024414065
2025-12-12,278.0198669433594,1286.0999755859375,1279.300048828125,309.07244873046875,1001.5,2260.60009765625,1366.0,1598.199951171875,391.8869934082031,1125.5,435.3200073242188,4676.0,16522.0,477.4402770996094,1231.650146484375,260.6736145019531,1556.5,26285.0,1781.9249267578125,171.88999938964844,3163.0,11723.0,254.04129028320312
2025-12-15,273.8537292480469,1284.800048828125,1280.5999755859375,308.003173828125,996.0999755859376,2293.5,1365.199951171875,1606.800048828125,394.0418090820313,1114.800048828125,436.260009765625,4610.5,16415.0,473.73870849609375,1236.822265625,259.2891845703125,1556.199951171875,26625.0,1785.501708984375,172.8699951171875,3172.52685546875,11728.0,255.15257263183597
2025-12-16,274.353271484375,1219.5999755859375,1276.9000244140625,306.3543395996094,994.2999877929688,2281.10009765625,1366.0,1592.9000244140625,393.4541320800781,1082.5999755859375,436.4800109863281,4590.2001953125,16354.0,475.3051452636719,1233.937744140625,257.459716796875,1542.300048828125,25990.0,1769.8037109375,169.8300018310547,3147.875244140625,11528.0,252.69601440429688
2025-12-17,271.5858764648437,1224.699951171875,1272.0,296.5112609863281,984.0,2275.60009765625,1352.4000244140625,1602.0,391.5931396484375,1079.300048828125,434.6400146484375,4481.89990234375,16398.0,475.0357360839844,1227.969970703125,258.2013854980469,1544.4000244140625,26045.0,1781.328857421875,170.33999633789062,3160.348388671875,11540.0,254.5677032470703
2025-12-18,271.935546875,1229.800048828125,1280.0,302.2472229003906,979.7000122070312,2265.5,1356.800048828125,1626.800048828125,392.1808166503906,1082.199951171875,432.9200134277344,4551.5,16329.0,482.87786865234375,1226.8759765625,255.0863494873047,1544.4000244140625,25645.0,1734.6322021484375,168.1199951171875,3222.2236328125,11461.0,257.2095031738281
2025-12-19,273.4141845703125,1230.5999755859375,1278.199951171875,306.9439392089844,985.5,2280.0,1354.0999755859375,1638.699951171875,392.8174743652344,1079.5999755859375,431.8999938964844,4515.2001953125,16414.0,484.8134460449219,1237.7174072265625,260.5252990722656,1565.0999755859375,25600.0,1733.638671875,168.69000244140625,3223.402099609375,11496.0,257.7944030761719
2025-12-22,270.7166748046875,1233.199951171875,1283.4000244140625,309.56207275390625,987.7000122070312,2289.5,1368.5,1689.5999755859375,394.4336242675781,1094.9000244140625,429.9400024414063,4630.2001953125,16649.0,483.8157348632813,1250.4486083984375,262.0580749511719,1575.4000244140625,25710.0,1758.3779296875,169.22000122070312,3265.5361328125,11532.0,265.8075256347656
2025-12-23,272.1053771972656,1225.0,1283.5,314.1288757324219,996.5999755859376,2302.60009765625,1363.0,1668.300048828125,398.9881591796875,1096.800048828125,432.5400085449219,4696.2001953125,16585.0,485.7413330078125,1249.75244140625,264.0358581542969,1570.699951171875,25940.0,1744.567626953125,170.89999389648438,3250.902099609375,11678.0,264.5694580078125
2025-12-24,273.55401611328125,1226.300048828125,1265.800048828125,313.8690490722656,997.2000122070312,2282.199951171875,1359.800048828125,1663.4000244140625,398.2535705566406,1091.300048828125,432.739990234375,4608.10009765625,16703.0,486.90863037109375,1252.9351806640625,265.0741882324219,1558.199951171875,26145.0,1725.7896728515625,170.07000732421875,3259.741455078125,11764.0,261.31353759765625
2025-12-26,273.1444091796875,1228.199951171875,1269.300048828125,313.2894592285156,992.0999755859376,2285.39990234375,1350.4000244140625,1656.0999755859375,395.8538513183594,1094.4000244140625,432.8399963378906,4518.2998046875,16596.0,486.599365234375,1265.7659912109375,262.5030822753906,1559.199951171875,26420.0,1708.402587890625,169.1199951171875,3221.437744140625,11794.0,259.5978088378906
2025-12-29,273.50408935546875,1232.0,1268.5999755859375,313.33941650390625,991.7000122070312,2293.300048828125,1343.300048828125,1644.699951171875,394.3356628417969,1092.5999755859375,431.7200012207031,4522.60009765625,16542.0,485.9907531738281,1273.126220703125,257.7069396972656,1545.5999755859375,26275.0,1706.1173095703125,172.3000030517578,3193.446533203125,11799.0,257.58966064453125
2025-12-30,272.82470703125,1246.0,1265.800048828125,313.6292419433594,990.9000244140624,2290.199951171875,1342.5,1621.5999755859375,392.376708984375,1111.5999755859375,430.5400085449219,4438.5,16647.0,486.3699035644531,1267.2579345703125,257.459716796875,1539.800048828125,26340.0,1709.0980224609375,175.8000030517578,3188.83056640625,11705.0,257.0145263671875
2025-12-31,271.6058349609375,1269.4000244140625,1271.4000244140625,312.7798156738281,991.2000122070312,2315.89990234375,1342.9000244140625,1615.4000244140625,394.7274475097656,1164.800048828125,440.2200012207031,4462.2001953125,16697.0,482.5186767578125,1281.083251953125,261.6625366210937,1570.4000244140625,26575.0,1708.6011962890625,180.0800018310547,3148.955322265625,11784.0,256.6538391113281
2026-01-01,271.6058349609375,1274.4000244140625,1253.4000244140625,312.7798156738281,991.1500244140624,2323.0,1338.0,1629.800048828125,356.381103515625,1171.5,443.55999755859375,4380.0,16708.0,482.5186767578125,1288.045654296875,263.83807373046875,1575.5999755859375,26835.0,1709.9921875,181.88999938964844,3169.77685546875,11901.0,260.62139892578125
2026-01-02,270.75665283203125,1266.9000244140625,1256.0999755859375,314.9283142089844,1001.5999755859376,2348.0,1355.4000244140625,1640.4000244140625,342.8643493652344,1180.699951171875,439.0199890136719,4406.60009765625,16960.0,471.8630065917969,1272.8277587890625,267.9420471191406,1592.300048828125,27045.0,1716.84765625,182.8800048828125,3192.660888671875,11899.0,262.2298583984375
2026-01-05,267.0101623535156,1285.800048828125,1250.0,316.3173522949219,977.5,2384.10009765625,1371.5,1606.4000244140625,342.5215759277344,1185.9000244140625,438.1799926757813,4416.10009765625,17155.0,471.773193359375,1307.5404052734375,268.6342468261719,1578.0999755859375,27645.0,1717.741943359375,185.72000122070312,3158.6787109375,12087.0,256.6733093261719
2026-01-06,262.1147155761719,1293.800048828125,1256.199951171875,314.1188659667969,962.2000122070312,2424.699951171875,1411.199951171875,1612.199951171875,335.42041015625,1176.300048828125,429.2799987792969,4302.39990234375,17292.0,477.4203186035156,1312.81201171875,265.56866455078125,1507.5999755859375,27670.0,1748.83984375,186.1999969482422,3197.669921875,12204.0,258.9154357910156
2026-01-07,260.08660888671875,1295.5,1242.800048828125,321.7535095214844,949.0499877929688,2399.39990234375,1427.699951171875,1639.0,334.2450256347656,1189.800048828125,428.7999877929688,4392.60009765625,16809.0,482.3690185546875,1307.7393798828125,261.1680603027344,1504.199951171875,27320.0,1771.0953369140625,183.8000030517578,3236.75927734375,12184.0,263.98455810546875
