Date,AAPL,AXISBANK.NS,DRREDDY.NS,GOOGL,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTTS.NS,MARUTI.NS,MSFT,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2024-05-13,0.017645477091171147,0.010624111855599416,-0.002102768629709817,0.0029053885474836783,0.012066151783387324,-0.0008043691802970265,0.009802630102880183,-0.0010176759317276352,-0.0034613576782156485,0.008200492318568786,0.00813904846594804,0.012571646577901774,-0.0001301827330056904,-0.002459438576494777,-0.006691082877094856,0.009217791088309113,-0.0033572108910882026,0.01290863699108491,0.01227969317653721,0.00986139751549131,0.013842257789738133,0.006300161612841304,0.0002213358381557562
2024-05-14,0.006173420390389817,-0.008083033988707022,-0.006727436750811333,0.007094574497443773,0.003916797365439262,-0.004680867683635959,-0.00660459147028114,0.0008782570977874382,-0.004978617002591168,0.024285483816521847,0.0031076392108218,0.015270581485103518,0.011074049103992678,0.006864520501027371,-0.01148528693909523,0.008807870596915679,0.012386715848007324,0.0012464626591708328,0.013245435038235609,0.006713415095933595,-0.011804021965136302,0.01142775111673977,0.009735541313255602
2024-05-15,0.012217924134276581,0.004631050261524994,0.0010564720361274649,0.012739467901192292,-0.01536674427468987,-0.011193300580539134,0.003391128037532498,-0.003334120844498356,-0.004421681519451437,-0.011968298367254548,0.002733403133813095,-0.005478743885449999,-0.003660017379775282,0.017484066831717993,-0.008985495516918185,0.01810823584394128,-0.002675751700564555,-0.007886605698553817,-0.011551504644584987,0.003940637995916152,-0.005331861161941509,-0.0048186475900520165,0.004273060996379918
2024-05-16,0.0006325139910492439,0.009972929690357901,-0.004187248846574065,0.009680421933906613,0.015119941646313917,0.008543739120947302,0.005959081386450293,0.023522111171660587,0.00853209262622534,0.017739337149383694,0.012872422481521317,0.011421165411632739,-0.02112035956801639,-0.004940145676323282,0.001359130294071198,-0.007463713799895411,0.006407549125266865,-0.005191805355135526,0.005826961036443645,0.001811469084882944,0.012602651352944694,0.009881282097817357,0.013419159275904757
2024-05-17,0.00015802854249802323,0.0017993160538463115,-0.008691689509194078,0.010793458491804131,0.0026365712830374033,-0.009730397340275698,-0.0004863902330559666,-0.006227043353425166,0.011241113137898884,0.02374770374081492,0.01465269911931788,-0.011769110240056002,0.01151019458545166,-0.0018526232884210625,-0.009257137735364962,0.0020799512298812495,0.007261438264315689,0.024145910191650577,-0.0031894932966629597,0.008740242504570839,-0.017136885991634543,0.01866808834555922,-0.0074281570280698705
2024-05-20,0.006162058377582769,0.0,0.0,0.00488479017029908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012208155690144107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,0.006857261522338565,-0.0032417576001759763,-0.0034055237753308765,0.00525671143784745,-0.003619924643914252,-0.004158807717235646,-0.008447597556680675,-0.007027774994856073,-0.0034380320526695707,0.017631830058869147,0.0010020239694301658,0.006364370117053264,-0.013305444284264945,0.008698980795777356,0.006256392273452427,0.039916903827187156,0.0002960210860205592,-0.01795621172584727,0.0062361143368321326,0.04182853692259991,-0.0036253103162090516,-0.010206908904667467,-0.00021694273312111712
2024-05-22,-0.007538429610945752,-0.010240432307412894,0.016082015284756057,-0.008265372898957457,0.0002741896225206819,0.024321471761982627,-0.008787201301289405,0.014398856097958657,0.011729526076246,-0.008284190687736115,0.0007655342624985906,0.02348956069685948,0.004653904219493965,0.0034495123578028863,0.003393044284528024,0.0003071249073092197,0.01707722870623285,-0.00598061688708551,-0.0010707473958911917,-0.006022410012858526,0.0030888120745111713,0.010771847052455596,0.0008678179605259295
2024-05-23,-0.02105800292473381,0.03485793783786839,0.004248295289978721,-0.01604502669853436,0.022889193573563116,0.006590960404445845,0.021060281233288514,0.012097924896130818,0.0032962874588953195,0.001310357094533643,0.005589677251231162,0.0064296936049945685,0.03220337473574486,-0.00817625583865611,0.002024926330540522,-0.017958537753452908,0.017389513638671694,-7.97804931784718e-05,-0.02871447261272797,0.012694761984817227,0.016035956109848204,0.02786291100900895,0.009755086811352287
2024-05-24,0.016588150747274044,0.007509164004783964,-0.005417286644445074,0.008297298559935884,0.016481262991837164,-0.005645162322003516,-0.002247717423435436,-0.004957865365186609,-0.011668839463741643,-0.009105812434079374,-0.003276606059998688,-0.0060313970278149664,0.005067674403286926,0.007400574809100391,-0.0025866638631971695,-0.003438690131541411,-0.003903004241625929,-0.008585526295600499,-0.005618268287641781,-0.0037036600021057575,-0.01128805833899349,0.0059535195846980304,-0.0046157150416425985
2024-05-27,0.0,0.011073252413665635,0.0011848961501566002,0.0,0.00692073914831437,0.006521507691783279,-0.0018992940124230584,0.004265829601333371,-0.010774829907304051,-0.007373503744042331,0.004432218364389451,0.0027126612779251325,-0.007257550728583362,0.0,-0.0031810630432620446,-0.0026659896418891327,-0.009457830264325784,-0.0016204669910231395,-0.013889768668421953,0.003717428091840169,-0.0006364113356279733,-0.0005472843430104346,-0.024156045246470526
2024-05-28,5.261038143666852e-05,-0.003032928451874639,0.015767853828779765,0.008057666265141705,0.0018328457919254415,0.004801813867080229,-0.00252271508803692,-0.002922453810795478,-0.005793794481504522,0.005986947416563471,-0.004295839260424206,0.008409019247790805,-0.006779724615524674,0.0003720309250165865,-0.0033334153722993642,-0.01619767049256393,-0.006854327138920202,0.008634712608095674,-0.0007844981469041779,-0.003418839879899993,-0.0018587198259506499,-0.004557206192262742,0.007956587636366974
2024-05-29,0.0015789568250119679,-0.01998478095894418,0.0059426522406518245,-0.0028345200233110823,-0.014505066551512291,-0.009411653459234781,-0.022139271987836717,-0.010974442930404504,0.004545550986942093,-0.006006446529540299,-0.009274169695025258,0.0058607114404736205,-0.0023364082775518824,-0.0026723219637997397,0.009992942392341053,0.01566484391973577,-0.010592536700236299,-0.01205791222059982,0.009591045164737633,-0.0037163656612366758,-0.00944026943237164,-0.01527667707799174,-0.011511902418917974
2024-05-30,0.005255134590451016,0.007070459690051045,-0.02116399501449473,-0.021546299112958467,0.004342556429610012,-0.009269492147022107,0.010616981744083098,-0.01619627439311,-0.016475264755614005,-0.020179584874023937,0.0013330121008541251,-0.02537393476894878,-0.014907745236258263,-0.03378624146072173,-0.028834424345845266,-0.034623590243652136,-0.011053153891567913,-0.010392748558535336,-0.013421602774560615,-0.057962659868244004,-0.017759263200265885,-0.015418992297605016,-0.030723093948570313
2024-05-31,0.005018581742626038,-0.0049658176707944035,-0.013943460584833312,0.0022658562336210775,0.011024206096186262,-0.009504850991040148,0.00659971478216459,0.0053236262460132355,0.006134187718996875,-0.003564632165235504,-0.005739378399295392,-0.012946095643740718,-0.015772368887096766,0.00110930089727157,-0.020750189516360096,0.010759528462288115,0.003895184900022164,-0.015232078272355287,0.00047976180214459596,0.018580480805639787,-0.017438118476270414,0.004727007763716262,0.0028607442792938365
2024-06-03,0.009258874154175922,0.05313424098743491,-0.0014760959294870535,0.0038842202515472213,0.026541770426659284,0.011528162267354647,0.03474414030465045,-0.0007107863798259118,0.009145303217459766,0.03946393031889861,0.022405467520171918,-0.002137430707921384,0.006197984971791026,-0.0038784000076297342,6.369079031176561e-05,0.0891936076180595,0.055875967019565875,0.02547154548569508,-0.004623940419778982,0.042165118123551615,0.008689904705902807,0.05592751053660128,0.01346418646310954
2024-06-04,0.001649184204603138,-0.07570063366248403,-0.009077889770694347,0.0035801859301483052,-0.05664041458980795,0.05959506727172914,-0.07633630569433347,-0.008713349070302412,-0.01742030552828333,-0.08024688279873093,-0.046622645468057056,-0.014125952900778116,-0.024053947267218767,0.006166666417342315,0.030869869806119388,-0.12350072193275163,-0.07485140469382034,-0.016849582268746,-0.015966380439216943,-0.08780485396847681,0.0032813486334508646,-0.052697896476552875,-0.013397983052503726
2024-06-05,0.007820845830857959,0.047071668878585715,0.016289059349813284,0.00932168144546397,0.04628666314534535,0.04264322250938646,0.034719444690835655,0.02615438007950721,0.036368022093760555,0.04341636072037991,0.048933145901242536,0.04657207254641427,0.026819009677679473,0.019083245086848333,0.03381735567688904,0.009629873267363864,0.016800530945147996,0.024042623868631763,0.04017908724286601,0.06448557951036782,0.008465604122095627,0.012078598853428657,0.030469053071948693
2024-06-06,-0.00709647237926081,-0.011439396981376637,0.011469470246582736,0.007525279488892478,0.005090807040371015,-0.020420690085222626,0.0015785182743845994,0.029473440198760414,0.01185214930134415,0.011042660125031745,0.009661879609700774,0.012727906244346388,0.013669171741026886,0.0012027476744360666,-0.015319774191438151,0.005522329418954808,0.007636796949228142,0.0060907725020786785,-0.00981655264445358,0.016844034727988566,0.022407835464408832,0.0016786402118089683,0.0210409694987459
2024-06-07,0.01239205087058215,0.013536093325146936,0.028917260408682477,-0.012844430113562622,0.008751724683893292,0.011060512991348359,0.01017643049487682,0.041670926102698846,0.008612761099955346,0.027080387477810497,0.010952828553560057,0.025061503617649583,0.010841545600945413,-0.0015781306932649564,0.01256382117107746,0.029622180736752934,0.026788121774310447,0.017211958945115624,0.02318868517116579,0.039813915455355176,0.016591016083005172,0.04059699755100166,0.05108450533843656
2024-06-10,-0.019147705538287707,0.011122371637978024,0.007399476093851387,0.004303733550364619,-0.007658810403847194,-0.0048297550272342615,0.0018721844231071039,-0.022072288845055077,-0.0051234984400149175,0.004111183929550455,-0.004590204935030595,-0.00014585503113451193,-0.007286840867507638,0.009484407527190708,0.01828200141754288,0.020850021836705812,0.0009865011142895508,0.044567308770926184,0.004147758274525959,0.007769708687344723,-0.009052570418265349,0.03470271625705679,-0.019192951906022326
2024-06-11,0.07264893090153968,-0.004500005705882937,-0.010956167639270986,0.009199637669324412,0.0022417525258939808,-0.003508264381393955,-0.004983051992657694,-0.0026671257092762968,-0.008926506222466712,-0.006332611041071301,-0.014693716568603743,0.01599235404065391,0.011488171072446596,0.011241770646828408,-0.0024527345555745983,0.0023750244085389838,-0.010007397316991185,-0.006455706958488405,-0.008822881099732949,0.005768593265492061,-0.0017103761682228935,0.009911054452222068,0.0016832974463241168
2024-06-12,0.028578435910056932,-0.005608546828863581,0.003444075262620361,0.006624316055789947,0.00597515109447988,-0.010816300150317204,0.0012073141869568538,-0.007053284010088867,-0.0016166202663975282,0.00747174924622751,-0.002470995521959729,0.002153496888277484,-0.0011117479424490595,0.01936768528235211,-0.0018291268903607438,0.025588457781104967,0.00456514418370868,0.017552982228075775,0.004734023386511854,0.004963247599107268,-0.005308861819235511,0.010175186887773968,0.0017855792217937871
2024-06-13,0.005491178636472416,-0.01115416958726645,0.005907547523580137,-0.014792646496615158,0.0041928080220983155,-0.016332501460949556,-0.010897386453603941,0.005891387413819116,-0.004626427354157303,-0.001254297141553451,0.006178039526011592,0.0038269160580861605,-0.00019457080000240268,0.0011789041584089333,0.005694902405926072,-0.009856962497417299,0.0013155191170037828,-0.0017485026068024823,0.0026214096483430094,0.0018109308474767438,0.012135872068634646,0.011679604224059004,0.011952228767157624
2024-06-14,-0.008168423053229512,0.005448365178177594,-0.001738787053369717,0.009305634941488838,0.010216563598352879,0.00663722461899785,-0.0015351060983409548,-0.0033802042740307403,0.001975345251734595,0.005896929019569619,-0.005300128760440503,-0.005398096363171678,-0.0001283688086288759,0.0022419803393844973,-0.0036249695738641563,0.00015572104932659592,0.008394530689067148,0.0017187466635062432,0.003441856229237761,0.003231829846195966,-0.011887128459759477,0.006175156736726528,-0.010567932788546508
2024-06-17,0.01967158093762955,0.0,0.0,0.0025453909804167285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01310519942032351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,-0.010984472888090457,0.009186863220402408,-0.015447280604833913,-0.012130377958116445,0.006825808207053807,0.0026212563081682294,0.01555645203371192,0.006246161887109025,-0.005566458890399084,0.004559411760688414,0.0012811064627524793,0.003601123212843449,-0.02212889184877531,-0.004527396509013792,0.0030876373973653948,0.03203733071776216,0.0023518619517457484,-0.002756177901590773,0.003265108708121911,-0.011083840991555793,-0.004423166053997951,-0.011007091739598795,0.030052476116167348
2024-06-19,0.0,0.02915496577055121,-0.005850190047643644,0.0,0.031129460112890417,-0.011764764205428713,0.019236699928011358,0.008777243022074499,-0.01189507445078386,-0.011238980729795567,0.015877669225897728,0.00026729336533781733,-0.025384225326727128,0.0,-0.009528155360102653,-0.013562386446930752,-0.015107836072132064,-0.0006808706479188853,-0.011144203861521262,-0.006073196022265082,-0.0035124149180353337,-0.011107013406015609,0.00792922651535477
2024-06-20,-0.02151295403413722,0.010475765851676755,0.0024513355790336533,0.006910661761382331,0.006936652144256872,0.010256447532184021,0.01079125225576627,0.0026797926209569667,-0.0008261496267907287,0.016066449688824758,0.011192515290498362,0.0020146228252633236,-0.007564034108113238,-0.0014337627922963447,0.005423388120859629,-0.008402210114734188,0.010317777671551509,0.009293555416430177,-0.021941479077284165,0.012554025064161145,-0.003800875433886075,-0.00839878438079289,-0.010791757142483815
2024-06-21,-0.010444388677546601,-0.0016539597079751056,0.006808067566792975,0.01888831466235108,-0.0021565366338862635,-0.01647731706254263,0.0015992615789606202,0.011416096580421975,-0.008740814276813613,0.007798685956745821,0.005322050924787103,0.002933633193209273,0.004280016150632893,0.009153934074353165,-0.016281087855699705,0.004313719067488231,-0.01323205483244827,-0.010637755401393445,-0.00254939069181892,0.007051753054588605,0.006205029386300076,-0.02208530016739285,0.00030590518492701335
2024-06-24,0.003132645926378075,-0.007555883112303374,0.007236157600725157,-0.0022824620339645385,0.0039922509436949305,0.0003686610494455511,0.009882113882514698,-0.003621092803378745,0.008817889813991009,-0.0016544485053149316,-0.0017457924636025135,-0.013163039321087422,-0.0014834752373560356,-0.004691104807892477,0.012668174794585374,0.021475754011984538,-0.008750573559260566,-0.0031017056685541666,0.01857218717359621,-0.011003656257316363,0.0015875047297222444,0.011592161522568478,0.0
2024-06-25,0.004468166905733373,0.03529849709067445,0.00387300779387334,0.026838524179992218,0.023289886713483643,-0.004094667096509741,0.023801399530944956,0.00969125748375399,0.0,-0.005826641586698211,0.005274835785815446,0.002186784864506297,-0.0054829046292095285,0.007326808331882484,-0.005770700310785304,-0.016669208286798187,0.008793185758779076,-0.0037061689708181023,0.007159568391483573,-0.012811878071092742,0.005672358956197554,0.005581365337463007,0.012842695020785388
2024-06-26,0.019993223234552993,0.010971747795105902,-0.001373778287736549,-0.0008150838527636317,-0.0057556866277864716,0.005509444148258158,0.016737056025565966,-0.0008106043837596832,0.001535523875941358,-0.011506609805415402,0.009119487975985496,0.002244224517308435,0.00673873920994561,0.002683268853991727,0.0074738129807507825,-0.0021379844081025334,0.0411752309284259,0.010337102625052053,0.010596642583738713,-0.017759600603858283,0.004533084059944903,0.02737349756022156,-0.003320880740398713
2024-06-27,0.003985998566225835,0.002761751951793956,0.027322611841616995,0.008320787745366154,-0.0031443069887190367,0.0067671985573238835,0.00155985406456427,0.021191651715563697,0.0038920622663638493,0.02605524825696026,0.018018441731676882,0.010080954719746682,-0.0015985611071202,0.00152605637454295,-0.0001972123454928587,0.01484533653944542,0.010914598130828956,0.012129381115882687,-0.0032212593301861325,0.009272229226004347,0.02030675869324683,0.05147591124624462,0.03150240892537015
2024-06-28,-0.016254161198422157,-0.018387057545272034,0.02669224808359827,-0.017582798478076644,-0.007281202321097524,0.004427028606963868,-0.016640635003743243,-0.004194957971244251,-0.0016447286925169724,-0.01235226308943127,-0.015323201632246986,0.002962494539250571,-0.011897825776577053,-0.013028655419510815,0.007064564187335254,-0.0018097605303227793,0.02276961880408601,0.0013635804823546316,0.0030337718803084,-0.0008613330839678524,-0.007625617692310738,-0.004165020326031499,0.007928687320480243
2024-07-01,0.029104586414637534,-0.002647638100592653,-0.007598815727367536,0.004611613974619511,0.01270936588221061,0.012959723601841944,0.010211671918352039,0.015350302684138839,0.00976701179731898,0.013311853310780775,0.0031068163472602883,0.026990855263304248,0.0062157971139178425,0.021881579888890723,0.006446931812323475,-0.004079146758926844,-0.0033537739776928754,0.0173283682887877,-0.0004931655387144795,0.00034484819410995904,0.018967154760625604,0.020290732298997582,0.024278898214709743
2024-07-02,0.016239888024256466,-0.00673588488679977,0.002604780266761919,0.01229565983715375,0.01489555963571143,-0.007963828602165934,-0.01753521288985016,0.019015712331906354,-0.00827415310760371,-0.005985776014108324,-0.021293060282704168,-0.003232897702386106,-0.005454785600221834,0.005583051394046024,-0.009209282859330647,0.003640836374289247,0.0032208945831146973,-0.02312238565271285,0.0025985600383007235,0.0026999759685184532,0.009853681867677766,-0.004258869086984696,0.020574654131000125
2024-07-03,0.005811030444628162,0.02122225220252827,0.008735923024480563,0.0031311096479040845,0.021986704460015938,0.010140472647141685,0.009239063944922687,0.003917121137876789,0.006580461219152234,0.0129497129309053,0.023225568486207937,0.002606716918464036,0.006730335619005601,0.003244276569897009,0.0027708591161392793,0.01314972301118722,-0.0081460837695011,-0.011331307957604397,0.006495806364745782,0.01048472460488381,-0.012981074287328864,0.0015310805430595043,0.0014863518397807418
2024-07-04,0.0,0.0007031418433205427,0.008317968326933434,0.0,-0.023464226522535103,-0.005736328873770513,0.026131878731958436,0.014286610302977731,0.0017512009759270697,-0.006365829674825352,0.012785092788734742,0.004277113448372782,-0.0028086339109422154,0.0,-0.002488815805855138,-0.0004472884608722749,0.001030653444264562,0.002744352388946103,0.015613354499438126,-0.0004535565366234895,0.014047035414219256,-0.009438068380197673,-0.015398828870466619
2024-07-05,0.021620525388969414,0.004801315147410001,0.006273717395211875,0.02572392047063432,-0.045769107202913495,0.020452995740857238,0.00032441650813130885,-0.0019387638332138968,0.01072133014335086,0.010271611917959111,0.010278921381237316,0.012944922232962286,0.001195292318701524,0.014736230753207957,0.011394223714547458,0.013134185161386425,0.022264705796238182,0.0025364028619256906,0.006739879061800735,-0.008962492729218008,-0.0022756392827635308,-0.005943732009021985,0.008290895198049597
2024-07-08,0.006538842349964158,0.0006214857956485798,0.002170279882902193,-0.00823720864681976,-0.007736180590102726,0.015763704716025728,0.0013377840967960797,0.008619475081744987,0.022944723940814482,-0.015565223395281436,0.00026992237626788373,-0.003189885950440785,-0.0066466075562569005,-0.0028231840186496715,0.011362935754953618,0.0,0.0077268850843073,-0.01218537791859653,-0.0076511850885453425,-0.013908829350325447,-0.0046362610164831786,-0.009174484936263605,0.011399852122062848
2024-07-09,0.00377488209061827,0.0012035588581296164,0.007453105104289648,-0.0002645351668366658,0.0007032014693770794,0.0011594308298150668,0.010687773655075006,-0.0027081279026447413,0.020288632205523793,0.003648460374808371,-0.0028868949181143355,-0.006977836775393431,0.06687690954406977,-0.014370294487646706,0.011408295616387232,0.005156222541661704,-0.006636928858169577,0.021440988709908515,0.018632761422529676,-0.0027861262874731008,-0.001928227878840616,0.00836575359079439,-0.00036958829704436535
2024-07-10,0.018803564206107515,0.0017450870059054768,0.0014735864785957453,0.011641407471786325,-0.006354984152985965,0.00783751300360569,-0.004045720226762306,-0.005370672351937333,-0.0025409045623200344,-0.010584839781660471,-0.00974105430650185,-0.0067312213267131105,-0.004279858432822636,0.014601618083900147,-0.006323392977361619,0.014363075657187307,-0.003804414522040611,0.004649630267800964,0.008294426724965609,-0.022235128379913704,-0.019156957184204293,-0.0038998821469766742,-0.010073861343156909
2024-07-11,-0.023220829076024962,0.003948406329453036,0.0003336464236383119,-0.029343939571386812,-0.0025829025515787807,-0.0006128438188726104,-0.0038207386548493316,0.0026997589905783936,0.015948615881305583,-0.0004322455440385342,0.008006063594023338,-0.019129762790980775,-0.004509516019649218,-0.02477201710703414,-0.00888608003309177,-0.009391676405097527,-0.002256606012083995,-0.004760681850493387,-0.010509519962476843,0.005595909520277997,0.0037220539348405968,-0.006815995731027535,-0.0027076013075463257
2024-07-12,0.013050717895906283,0.016631308388303623,0.018909006554340246,-0.0026945090992473997,0.0004932336746024113,0.005136292882949922,-0.004481370434576304,0.03572950348107784,0.0008720682643563737,0.010162162834507438,-0.006316073120125054,0.022952329529952964,-0.012009241386433667,-0.0025292420225855317,0.006092874909435997,0.0008752791432709017,0.010169875248472238,-0.003856411821941408,0.0003488891819893869,-0.0013616122228222727,0.06632775524603951,0.00409772916368123,0.048773626762660394
2024-07-15,0.016743399493913902,-0.007477480978439588,0.011206245602445986,0.007889061407701847,-0.0003697047645558893,-0.0007436143128104478,-0.002392765810650177,-0.0027457502135892486,0.009476108036119424,-0.0028895549837749668,0.005837896127902642,-0.013013427674221645,0.006483527640598563,0.0009039349985149325,-0.0014948713707780836,0.002185856544396403,0.00031314816413607893,-0.0017584448216021453,0.005642391447491235,-0.011441104074596309,-0.003525340757201456,0.01994006469318621,-0.0008033251687320497
2024-07-16,0.001791882741660089,-0.002638699455140947,-0.016092407219414073,-0.01399267103526558,-0.0014487047615358017,0.026008430252566717,0.008089771486854191,0.011130298027669294,0.004639618047399319,0.002844263361669652,-0.020747981523983494,-0.02466691862431125,-0.0003479413809797105,-0.009780594293625655,0.005185369375917626,-0.004071498900730441,-0.01313216821093699,0.010499066587957406,-0.004349831258163572,0.001859036458425889,0.002218463377965829,-0.014784119821452113,0.0
2024-07-17,-0.025295955263872516,0.0,0.0,-0.015767492362111724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013347488342518754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
