portfolio_type,expected_return,volatility,sharpe,w_AAPL,w_AXISBANK.NS,w_DRREDDY.NS,w_GOOGL,w_HDFCBANK.NS,w_HINDUNILVR.NS,w_ICICIBANK.NS,w_INFY.NS,w_ITC.NS,w_JSWSTEEL.NS,w_KOTAKBANK.NS,w_LTTS.NS,w_MARUTI.NS,w_MSFT,w_NESTLEIND.NS,w_POWERGRID.NS,w_RELIANCE.NS,w_SHREECEM.NS,w_SUNPHARMA.NS,w_TATASTEEL.NS,w_TCS.NS,w_ULTRACEMCO.NS,w_WIPRO.NS
random,0.09923860740709886,0.1272094931385285,0.24687838382915234,0.030727445459550508,0.0927714673870792,0.030012100867327498,0.07244484063243752,0.004174189490252834,0.012709673069779263,0.030852313199404374,0.0892869679786194,0.02172113804601633,0.07198504662004213,0.01659352734430505,0.06070284202778774,0.058126138071593864,0.061604789409500774,0.02835608062602661,0.016056523338391592,0.08780762470624866,0.05640420007208551,0.021003165687101272,0.040940807473220875,0.00664550404503767,0.04708665388199267,0.04198696056619894
random,0.097292009758107,0.11936860240778936,0.24678747870513218,0.09628707422600996,0.004918471054216003,0.04142600984553492,0.08561062824645695,0.020593772490702985,0.09334923312556141,0.042480587004814246,0.015634688363897486,0.009294971710513737,0.03265430698424712,0.0918243377105308,0.09375838683063249,0.05623577451519427,0.011800005464576602,0.04558574522529012,0.041708718808960286,0.02306959972414551,0.007590993778391337,0.03809595549976126,0.03712565054670137,0.07028464414977766,0.03935918330497858,0.001311261389104671
random,0.09702362938575368,0.11830892572224747,0.24672944897623453,0.0324309589496202,0.050232591030763496,0.02957053984983928,0.07918178894457532,0.041739598911749734,0.0376894307480689,0.062140986609460346,0.06897610230955534,0.03865909369587064,0.009626960066405581,0.0075178695424141335,0.02888032325142606,0.0647258403220102,0.05775094611205162,0.02542228116879728,0.0003881679080825046,0.05678205087598522,0.04986646242219052,0.0682517359326645,0.06062480825460867,0.021814379390735713,0.06475385652011154,0.04297322718301315
random,0.09800783422465856,0.12244035700726064,0.24644244454086267,0.05274214592743261,0.04285121527717031,0.07288184984441742,0.008253359338640664,0.011978405092127267,0.030684343553449473,0.052484879504584844,0.046739091560065366,0.005925031061472561,0.07669490298745596,0.02441184369596269,0.028725644079356242,0.049903995337723245,0.07563387068584111,0.053029523036424026,0.07640270535406768,0.015011383890530897,0.04951830053305701,0.0663284025541748,0.040733067485776396,0.02898179890979681,0.07880217585316529,0.011282064437307362
random,0.09685219377303594,0.11780709814659038,0.2463252290926794,0.05808478007511596,0.02598872940418165,0.05561870880403476,0.05432836704357836,0.045789160882971434,0.04662456481438898,0.049021145503349135,0.05522677518078769,0.009723022325719931,0.0266558551419738,0.06220078632113601,0.040473250293873914,0.010115702898982091,0.07103882822769751,0.07297336798900635,0.03787244515824191,0.039388064636705224,0.021572371441614772,0.038129860269694074,0.07156598399415809,0.01880548394180961,0.022502629700335394,0.06630011595064342
random,0.09743087027561356,0.12016125927680275,0.2463151361796197,0.03627720122954464,0.06670564972004561,0.025376483033265604,0.07592995278948705,0.009505660749441711,0.05216919131467273,0.04094771321797063,0.034831961255432003,0.035155500870309525,0.00345303720746346,0.06148205063421908,0.028825845757148662,0.03899406829778253,0.06934246880787434,0.047213788828987094,0.06965682801373968,0.011214594093789413,0.02305575858728517,0.018647365031162207,0.07251184046616484,0.06393992862758809,0.068238574975197,0.04652453649142906
random,0.09822213478292388,0.12368519872960682,0.24569472953691704,0.08182601328781963,0.06883200130814061,0.036671445945280955,0.04522419723486859,0.041580679614507884,0.0128603984078344,0.0705873822015005,0.055830433027501174,0.05270301767799497,0.01820264798698954,0.01265324748403875,0.0721250368922519,0.014822274013173755,0.0060902473793291905,0.05168434108061751,0.05818928148756239,0.009882599192354395,0.017089678987537316,0.06516367981338415,0.07679763281989253,0.039365090520477736,0.06543144954762435,0.02638722408931774
random,0.09848484684036495,0.12477900824438916,0.24564639468041233,0.06068752532784355,0.052387587376928904,0.02588582570771383,0.01904863004846948,0.007764361424806207,0.060570465130862186,0.08366296422184065,0.04524677771180386,0.0580153202210505,0.05968893442934764,0.013913185749320444,0.016529571104842263,0.01794084919890071,0.08039289048573442,0.001342699758533905,0.04663827706062054,0.03250541296832398,0.05682324108797745,0.019002158260187807,0.08283432679163635,0.02854435305725052,0.0797969726500155,0.05077767022598937
random,0.0985604627304091,0.12508961296371082,0.24564093427957046,0.04880167663393219,0.05178671109351093,0.04376936867343624,0.04803841062336948,0.01221580696321813,0.025224988441516803,0.06707309329208834,0.01032453353679564,0.04440374232492459,0.06759344743983599,0.0010659310189273835,0.07282425235255191,0.06651565381366786,0.05384443249319304,0.05339784083432544,0.0653395567365271,0.012875734545862593,0.05270506507185104,0.02586128029687471,0.06593560352568484,0.040159829413710144,0.05766599803580936,0.012577042838386239
random,0.0962991057230481,0.115898209016757,0.2456101145238501,0.09811749487885256,0.07588780058609718,0.050452047779487516,0.06106853867177019,0.027666140377070436,0.04395469104967395,0.03482460123586554,0.08977860232362539,0.08094624398117506,0.03090970592402094,0.08299568651482678,0.01022775618760393,0.022056345745341214,0.01158287627693834,0.025940929888728693,0.02462862503600844,0.09805491033719195,0.035647093363456665,0.03867713164065141,0.010861128518966607,0.007184354256664219,0.02388753359556419,0.014649761830418932
random,0.09696916952370685,0.11879100003187343,0.24526972735776248,0.05417214834972046,0.05158017900473275,0.03258104830866604,0.06168919626726652,0.06276729960956522,0.056657897067019555,0.022144222803121782,0.038193041660841455,0.03521183843946158,0.06645936659200169,0.06575861921986638,0.07046980346510356,0.018809919249196186,0.06089898294311162,0.07082116791162969,0.0135467364986693,0.003249531075190647,0.00858484078550357,0.04932444777167489,0.034307929436826964,0.015870608863657952,0.04298610981118699,0.06391506486598535
random,0.10020073118757743,0.1319841573208195,0.24523699291853124,0.026942090683541454,0.007130544461904668,0.00556541430388902,0.08052160243604894,0.029497990985268705,0.04299773254508005,0.06009750593987617,0.03579527524986417,0.053546435687018945,0.09674091845927311,0.027299557429550824,0.08849276843747365,0.029519445987269067,0.020907815641648335,0.008125997196730768,0.07651961655625611,0.04603623370733166,0.08616287775975448,0.014837652006853838,0.06747741937306354,0.001452442959725395,0.026151039147857966,0.06818162304471931
random,0.09800122952772454,0.12305930984340423,0.24514923927966584,0.04361740298293752,0.05595848448903477,0.0559531227416901,0.038005305904805955,0.02329175027953908,0.04700568746688831,0.008911665000380306,0.04708701627536155,0.008098248633312382,0.07108313854108293,0.05863477043669678,0.014283657232380677,0.06184990388314267,0.05721446965956109,0.0574187763746955,0.026428180886443046,0.04120441837373561,0.04617299021307486,0.0297148572526305,0.04417276363727819,0.019234297943851966,0.06896172690130394,0.07569736489017231
random,0.09851653552593201,0.12538270832022191,0.24471637759040235,0.06126408330442815,0.07045055949118663,0.030853641195283495,0.04093041902816471,0.027602839310653382,0.03624917498769366,0.049748075253447564,0.02995090531631768,0.039758650356039926,0.04250761092600716,0.0020990484621452535,0.014018529690246402,0.046375315736489287,0.00022706173732733975,0.06032277275372453,0.07756411805198514,0.06463804701111607,0.026910881516798373,0.03853436469654298,0.055741828772014446,0.058287721405601074,0.08373452958643812,0.04222982141034861
random,0.09977907054055773,0.13068217893979986,0.24445366205548638,0.048956771340457506,0.06120417483695504,0.01738002755498381,0.04109411701228841,0.030242133033162935,0.03725196405869245,0.018859382992721642,0.0119476665984965,0.027211210246051214,0.07377284927120797,0.06836535752228869,0.008630649371087923,0.007455127043140489,0.04185259425856533,0.02355033131472826,0.06991057874671326,0.04127780286466599,0.07239667739092003,0.009186306861926537,0.0823615804531336,0.06512851444164604,0.06213785675053121,0.07982632603563511
random,0.09737432516024078,0.12105688978111317,0.24402569635087673,0.07572712595252577,0.010886333789922818,0.018147848493056565,0.07608096227584878,0.06016707782974867,0.07308517568826488,0.06294406341471619,0.05085769228042063,0.022204915358474145,0.025507988930696186,0.07391970593361331,0.06715838187764467,0.028052612384116226,0.02912768956033483,0.023230395621137042,0.02544936177714199,0.06716164762661885,0.0008198959849075298,0.03402709366011391,0.07357390483311106,0.04234428871039977,0.03515025560683603,0.02437558241035007
random,0.09746425058596841,0.12146821304708974,0.24393968190795776,0.019153279610336235,0.07309273494202029,0.05050793201873138,0.06821264073927596,0.0056777914371816535,0.029572595271338282,0.04349071593693925,0.04780719415565404,0.00820916074062855,0.04463372110741585,0.05514282228684754,0.02996210375235633,0.04149171761636411,0.024242324702000603,0.07213045887259953,0.049650814476024534,0.04567906567939075,0.07825033106747072,0.055096841977223004,0.023186429566695383,0.05317625476426217,0.07968101037107145,0.0019520589081723728
random,0.0972025473390385,0.12043483267174858,0.24385979831725701,0.03777793414606842,0.005510802118150996,0.03979664835841696,0.07516739032236988,0.01917707819457868,0.05274270094751318,0.003560945102331728,0.0873696394506879,0.07981230466334484,0.05104154457097206,0.06869532223444004,0.010114318444196963,0.08226552634434443,0.06961749315203741,0.011676609264112656,0.09545198032491733,0.0021929224166499645,0.06117391859026598,0.016717175172995855,0.07000644141180182,0.006852747828039205,0.007893672329189316,0.04538488461257416
random,0.09654975602720658,0.11795946570684475,0.2434431397412389,0.038238284310184285,0.07361015994254609,0.015155567553403975,0.07751634077534078,0.04524555909003062,0.05283477505365185,0.00875982647380933,0.012203840899674216,0.06154690971244668,0.07566895910160178,0.043591628335927654,0.014074715513395487,0.06695282461787044,0.07708636835309944,0.056304972494688,0.01536326492385574,0.03465366548680857,0.07896029636345922,0.01609562200265653,0.014345834680908413,0.05896091530809071,0.04562899949067473,0.017200669515875504
random,0.09902657057503012,0.1281488829535469,0.24341403937952508,0.013586125260268167,0.08070169151656861,0.04193203254579124,0.06988946728151181,0.01754433796396666,0.0075163770999084785,0.06627633666654632,0.029619480936329958,0.03904199533117255,0.08424167711570461,0.0268766117007938,0.040174809969060477,0.053901831177050684,0.007562830312056594,0.06083225099655556,0.038356481643789395,0.014860479563330956,0.036557309985992964,0.039115307666171155,0.05440497754970396,0.07957203382694251,0.0649617203565382,0.03247383353424528
random,0.09931025019224962,0.12949961030252993,0.24306572649432429,0.005343784826532391,0.07651512534552629,0.050507531055632396,0.07071410955382838,0.023543145643161983,0.022506132496913488,0.02718430851902564,0.01870430448513803,0.04031452236534542,0.07579588473357138,0.07092394636788925,0.04008215300189037,0.028234978184101023,0.04952078695052335,0.049566959566235504,0.055355911337462045,0.043360901835975636,0.002166042112522018,0.006156544836876956,0.07883450245716561,0.060413431326070986,0.07676780937926644,0.02748718361934529
random,0.09623338989889167,0.11704618083307142,0.24263975435526497,0.08502391235098185,0.0010488523105507766,0.017004180649233442,0.0860570591694468,0.052315062742415534,0.014284660944287953,0.01930685817756946,0.06283461895117438,0.06900687587500816,0.057069000202838935,0.09074539928473983,0.04703779593105955,0.02858767337344327,0.04543541370919225,0.03424237203344398,0.02136572879500113,0.004375974928665199,0.0335327258958089,0.06773040449246899,0.0017553885828314973,0.04181240862184379,0.061313528417325715,0.05811410456066863
random,0.09854953825278495,0.12677091239259625,0.24229694604016716,0.0604439985740945,0.045905789957507416,0.04478202288274269,0.07147838071173823,0.03761140068531435,0.04361913964578636,0.01632712111589424,0.06779698719696772,0.007673679409880742,0.0988091979472732,0.014338637399856961,0.0382042640627013,0.02371996483434306,0.028994794248453734,0.03216653787562255,0.07165814814227962,0.017631741040544293,0.026321184469563826,0.010095880698842381,0.03306501214021339,0.09389419474999097,0.0379180238212405,0.07754389838914799
random,0.09755300556012,0.12295465882357574,0.24171245328272306,0.02493557910903246,0.06943271190514749,0.04580122654585147,0.0767166888601044,0.049221716346670816,0.08148558373621731,0.001524860333822866,0.06425463310709081,0.030132489780132988,0.058138498553796,0.0819398097462789,0.05685949082524783,0.0647786589827889,0.01374294928996175,0.01482704327355918,0.04986110269688242,0.037442319308700324,0.009664865131843371,0.06333089044701044,0.060776322765522306,0.007962782088822357,0.004230850044615459,0.032938927120900144
random,0.09818228518923819,0.12566797311661146,0.2415010849880032,0.03423359452359969,0.0022839755984229277,0.018792970162891425,0.07505394217161843,0.07051418555825073,0.0036691852439545113,0.0744323992330277,0.0601757851255308,0.00020873742441898137,0.0694085456102282,0.07297262295122575,0.04777550163415405,0.059900331177356075,0.025267060124495817,0.04348721540031379,0.05558603594100256,0.04264680517368948,0.023145088849112386,0.04932878425616652,0.06370636015525474,0.06352318489328189,0.010042868743005182,0.03384482004899843
random,0.09909461797491645,0.1299388745830415,0.24058454209255634,0.04833042438141741,0.04096288417187051,0.03155704647731729,0.060561525060845695,0.04723668753950202,0.009821798805815189,0.036471764016592724,0.0074516399044345935,0.03693117392277171,0.05189792967504937,0.03808629639619616,0.03327482988443467,0.027383995249628767,0.03718471543323924,0.0067508754690049815,0.0968061249112097,0.054090138988296114,0.06196364070751038,0.017837934835414026,0.08993980180008715,0.05563148671799797,0.04036010191000597,0.0694671837413584
random,0.09759093492031698,0.123795855824701,0.2403763953869459,0.061572066231490835,0.07116878322249437,0.0713545580754434,0.02535352491348076,0.07237429880417552,0.02745559094608162,0.019830928998039368,0.00012498026344338894,0.0199961719704774,0.010047389962662844,0.057256151567708434,0.012282608956580194,0.049659193601528144,0.010728499819646098,0.059757159604816215,0.024223366252283794,0.02618729979902658,0.054325100346864615,0.07965251189685414,0.08411939698100444,0.030307349482476594,0.08027867728615216,0.05194439101726904
random,0.09604062081088736,0.11743688118426877,0.24019104725111315,0.055280204549623776,0.03614060318737741,0.06554229911896751,0.04183218082594499,0.023470140729544564,0.07832303583974941,0.07753806199049583,0.007853762467438154,0.07770538894470592,0.06369342796077959,0.00875910588556493,0.042654233819521443,0.0028706890135181975,0.048365154817903294,0.07664638335771323,0.030242518684510968,0.04177539256484841,0.01869042751276202,0.04443004924336523,0.06591862448000842,0.017680011441303493,0.045460051802683414,0.029128251761669683
random,0.09716239278520726,0.12232338507850078,0.23976657801819412,0.019178634596862736,0.06908028172556753,0.04087042036849833,0.05549737821149545,0.04670418989987754,0.06330127129793078,0.050634036999512314,0.0008455196431231904,0.029799473943802578,0.07164881052639337,0.034470667793938765,0.06325131800168086,0.0663494348948671,0.025393993726333376,0.06549157930734392,0.02881905311822799,0.0019363958275643391,0.05302149063725821,0.06263319685567598,0.03448249666568107,0.013240673715224192,0.04698007610749923,0.05636960613564121
random,0.09532393261566037,0.11483219301727084,0.2393980168800962,0.07661016586634672,0.03819005578209118,0.0784743302254454,0.041051066013872935,0.04993593025607936,0.054171200724306166,0.039356813370289324,0.045223613352253944,0.017944399101006325,0.029118592120183272,0.05641042737714066,0.0031330556425979627,0.05628345246074046,0.024410653599887987,0.021844050229111928,0.05572700439604236,0.017272457500831864,0.0772784838020834,0.07960849776835584,0.036811806907269325,0.03225697688716176,0.0063512529863001006,0.06253571363060173
random,0.09587857879051939,0.1175069568187317,0.2386688092046259,0.0732905679367621,0.06558506076685819,0.04817171623871018,0.06409311315485706,0.008289162753547805,0.039854287537109075,0.05564677874273422,0.036515247778271163,0.06621442003355689,0.04842062418198043,0.03550131350694178,0.038511721188830894,0.0664109606879012,0.006101812862002502,0.07771449361747315,0.005318280164979126,0.012301704720341986,0.07512372273304288,0.034720378121952306,0.04259847190319848,0.03456257451547933,0.008627372248908458,0.05642621460456075
random,0.09432556593276975,0.11110667729951987,0.23843960816161436,0.06586862066334985,0.05144557824471105,0.0487513718514675,0.07637328599583511,0.0725491401170169,0.03665334273050561,0.0547123873083511,0.03960495764789566,0.05593805784943065,0.013583131945944236,0.026900071623130344,0.022579583195881395,0.015012233810120628,0.03709765878644044,0.06512553467562777,0.03550368061286513,0.08808633786435295,0.027080293478614608,0.08499313171413952,0.017350719475357473,0.028755173777378528,0.014708743643697298,0.021326962987886142
random,0.09505503115124304,0.11421560091857207,0.23833607317197375,0.058380760432429145,0.031720994415696466,0.0328387197894888,0.048955246264440436,0.017242177061632908,0.07544157891736326,0.00912234125312706,0.04337874909527817,0.07662401472298395,0.047200710282838586,0.06784309358438682,0.0213597386198696,0.03972004192267867,0.06357347914393796,0.07919983453825828,0.057331277618884256,0.02164405353730143,0.013042859909997572,0.07502819614124585,0.04939553927494599,0.01639326956929575,0.043300921047916045,0.011262402856003006
random,0.09783211817143299,0.12600909179300182,0.23806841562971834,0.04234520806685706,0.022239084818134323,0.0971045402920944,0.04829116885361594,0.06621842482242472,0.012261993475356166,0.011765392144883792,0.007339412116808391,0.04002854462608336,0.05152896259494443,0.02665091008308126,0.038103255700471066,0.000682136177169596,0.03825700349748733,0.012985724751821642,0.013989651965683796,0.0004910152487770193,0.07588239542902595,0.10147905763419024,0.06772786077624336,0.01048283438856739,0.10783898131915809,0.10630644121712056
random,0.09725133091422215,0.1236165307806911,0.23797786101180526,0.05498030445683663,0.04677841839656292,0.027591660776086373,0.04692141536077147,0.04192394664835918,0.0007092599791038041,0.07739363322289804,0.04474535347570664,0.022736156138654002,0.06797521626181809,0.04567327263945721,0.03200824580809596,0.02354842077995593,0.006033916937103989,0.05132073063829921,0.03830462509590651,0.004114577536515838,0.08288562625960673,0.08246504264570428,0.0499947623512013,0.08558864838691474,0.049074494641850014,0.01723227156259134
random,0.09702588863228831,0.12270101959005877,0.23791615910354005,0.022459341049130773,0.07510226920748511,0.07745659475682623,0.03992882306223857,0.02022076348278687,0.06087522214098436,0.02474770478114406,0.01432803147951039,0.059498130466414334,0.04955705577303061,0.07569734141042632,0.028242834442134365,0.02176863544799881,0.061887081727031314,0.06773616969739757,0.03993902802702082,0.04274063531045514,0.011936870368908448,0.045355099173727556,0.09288315348434872,0.010985441712740802,0.05487685196263564,0.001776921035623315
random,0.09463467921380912,0.1126813710763616,0.2378507256741947,0.08605844313133451,0.062219107689848056,0.08839919926932935,0.013659029872895505,0.014249553226937302,0.04436764544855717,0.04373305904935437,0.014410886831113058,0.009109165018452096,0.00906102316458335,0.005875624867002027,0.0037181974812361723,0.09061065564419789,0.10488229311545307,0.047750348068908224,0.02094771259901579,0.03683493562492532,0.09181749484533602,0.1042392947220881,0.0267747340504474,0.0034335959334698463,0.034619485441165526,0.043228514904349875
random,0.09435240090022236,0.11163432031015309,0.23755299887356557,0.07351032191154086,0.020072417024092237,0.04004243061538546,0.07057597585658189,0.00788148891807931,0.023157118450008306,0.07427193467514283,0.037739863640074506,0.07404709083975443,0.029584083228030526,0.041049172463196726,0.03533911183824763,0.035579670536326345,0.07141494213927796,0.054055986268617316,0.07359530048816523,0.02564365004080022,0.07734322184799365,0.05506930796583293,0.01021834881635722,0.032134567496988495,0.01935092767215173,0.018323067267354328
random,0.09569127894044673,0.11769648724894281,0.23669309304185418,0.0313028457687396,0.0749701979729657,0.03607995088665258,0.07061148327463594,0.04883596664951988,0.07124840808130792,0.03722342574082826,0.0660718418369309,0.0251007061841485,0.04970711571301839,0.04639829294350569,0.03659903281422621,0.03770011333620185,0.01278924907466168,0.06811268172111268,0.034146271976730105,0.011387043361800001,0.052949522813224514,0.0546660157332138,0.0033917908009209624,0.025020528963170818,0.04392314641009705,0.06176436794238694
random,0.09716713906512027,0.12416602450775001,0.2362466370980256,0.02645297440311334,0.07201064618607486,0.05222779358314326,0.0766472548847849,0.052592139327757005,0.033571764972219774,0.01062991586796831,0.0207779512305444,0.04109812808330724,0.05654906743418571,0.09625288808475273,0.024582186152401944,0.06830390405663461,0.015642871780775898,0.07319205385488056,0.0011629540595887139,0.06726153178908675,0.01673720948238008,0.018491430980098603,0.05731337116577358,0.03849670319044058,0.0483301451183747,0.03167511431171237
random,0.0964621736643548,0.12118214044767886,0.23624636621583842,0.055499522730899385,0.08690074679849846,0.03104187737620337,0.07136150937739026,0.04981345853305838,0.020966040137614377,0.004713334804500468,0.05489803644968489,0.026523137359011517,0.06198006579363836,0.06244783293066906,0.04059000528871179,0.04780296721164769,0.055836987100391616,0.04176142276020024,0.07819005172093198,0.0067671840450630365,0.08732003561952811,0.002981098837128865,0.018545258662814403,0.06312341377092086,0.007571540495089202,0.02336447219640382
random,0.09696356654979917,0.12334126507030951,0.23617589133580277,0.06659169785170699,0.06015589955575689,0.03692065589143097,0.03442415653656604,0.0022680843469362346,0.03330927381110957,0.044944248802221295,0.05609883089501378,0.025648979865321053,0.06624362126259281,0.0605374078096455,0.005925068064488923,0.06505903845502181,0.016055251984555707,0.06652673185361827,0.04544162014720661,0.029679597803913247,0.03144709187028461,0.04054993851899669,0.060802564410140016,0.06030177920210456,0.02989451474718035,0.06117394631418796
random,0.0973662127961538,0.1251181200848409,0.23603998719605646,0.004829857399523533,0.0457282567341509,0.003410386937682972,0.06907701367044052,0.04242512196988885,0.06264894347882974,0.06460668942474104,0.04361293353954659,0.07963824270580142,0.08522174069134453,0.03091460343010221,0.010832073780297108,0.03126087178717606,0.019222201707210954,0.045699216249989724,0.03256465587576772,0.04134826244353377,0.0656811711095107,0.02358269327314881,0.04625595392630374,0.02884452532576701,0.06755501589224541,0.05503956864699676
random,0.0963492069295251,0.12084605923605292,0.23596858496221815,0.0731281234998891,0.03488525524464247,0.004971200615984151,0.045510566930006296,0.03309495583007513,0.0108128449812137,0.009307584015512162,0.013456387546458073,0.018097879734164324,0.06627972165500154,0.03356282292331532,0.0384195539876761,0.05261510135160841,0.0844236229854713,0.0665156035964408,0.05677689566358197,0.06540445166034906,0.06324670688663134,0.06069296066213579,0.04364860562517684,0.04984232433197421,0.04057850547894976,0.03472832479374213
random,0.09597372425468191,0.11926539190951334,0.23594766655107063,0.01263573414410506,0.08006527721112526,0.08042619504722212,0.05710527855794147,0.07739252557601664,0.013490847113251412,0.03837515127527729,0.01701918948809493,0.03991255514987311,0.06595455243651202,0.07043527256610267,0.00034715419353215164,0.032469965346017954,0.08286802142312372,0.049126751012055665,0.024691624397655643,0.0324275224564695,0.02688971075431104,0.03731291083764093,0.03705350379937697,0.042253377234631906,0.03872236823694234,0.04302451174272029
random,0.09625418842150638,0.12059218303677466,0.23567742429462546,0.07167631832737832,0.03085600113117209,0.006532165459920124,0.04062778880058135,0.05443167153308365,0.05752158708324179,0.005594986483686246,0.04337476293485464,0.03438561592102843,0.04293250753660897,0.003987594501109532,0.028269466399907597,0.06153519723296704,0.012041627657742438,0.09173211988235425,0.09504962690917211,0.03446980139125361,0.06512109880846274,0.060759142409013304,0.01598629792371208,0.037123761132277666,0.09378112091896315,0.012209739621508882
random,0.09545566695025597,0.11752959306717224,0.23502449805246534,0.07860112409691758,0.027261876838465256,0.055884999723086776,0.0822258901537415,0.015290406904012344,0.07130905666191313,0.05623986202854738,0.07239714982317502,0.01520113310012488,0.03865766538448856,0.01147362750942268,0.08550032172925817,0.0055830250749082065,0.005831638304554892,0.07998549577785861,0.026784438764008316,0.05316774936505925,0.02560119598774782,0.05777531877674616,0.017140401699752932,0.04086471976595676,0.04751026209568806,0.029712640434565892
random,0.09700332367390241,0.12419700320644136,0.23486871331414083,0.010962520585642108,0.0844200661629426,0.003459989929260217,0.032030924646876874,0.04874875993191219,0.05233576348537308,0.053486857310985535,0.065868040543947,0.011786466825037029,0.06607249680170094,0.08170282952683897,0.0027965670016843578,0.0032889564252261945,0.09105899797672307,0.028652152517593555,0.041797877941707966,0.02847947942533184,0.05111371330563374,0.06535011118101204,0.06980196233376208,0.03264272740339273,0.02393418213492799,0.050208556602488026
random,0.09700471296391776,0.12429373108208694,0.23469711124303516,0.023599204858607833,0.03373761992040767,0.013139706637232192,0.05885017541014355,0.04137553532267853,0.05347367304244976,0.03964033481924755,0.03447403718254244,0.04115219549789387,0.07517837231576108,0.033099572728540846,0.05367811440532039,0.06969973898091096,0.05190838468580974,0.01889368888823136,0.01019297375084269,0.04938349254976699,0.06079321429084485,0.06424842564480182,0.05798561821162076,0.00028869231679136534,0.06467492904664329,0.05053229949291043
random,0.09706353198523965,0.12483244310024176,0.23415546412429172,0.060688823974676974,0.03801113386325791,0.028856892045639723,0.04996096923768766,0.023792527372050485,0.03212724346222844,0.07280020410019415,0.056724056449835754,0.040583979259369934,0.03858927250490567,0.061851203578731806,0.04401939874151904,0.024855489893610555,0.030607341170973978,0.013435094284851528,0.07029429570509575,0.04778051064313761,0.02919919342581607,0.026365320838971897,0.06644608489813053,0.026396649119222022,0.05541114137796854,0.06120317405212387
random,0.09698515667446651,0.12450751476273209,0.23413705908985835,0.09158953710451874,0.05162755259333823,0.010772804218645139,0.03295293553615313,0.05500005811855139,0.0015005009768315131,0.027657305595501034,0.036806757990620984,0.05081707308470588,0.0002171221984693129,0.061954884676790264,0.02165449389222768,0.06544004012965346,0.026203418647847428,0.04412538728926662,0.068330429465822,0.07193989038346431,0.003352334208848882,0.05862749063575278,0.08947846985627121,0.02261753098458842,0.05828937106000218,0.04904461135212947
random,0.09555957619473476,0.11843150031952449,0.2341120629781513,0.09271945035226356,0.02446419759732109,0.026048808798849472,0.07819472942997577,0.0889779936693451,0.051694207870276336,0.001837171687629929,0.03427077518521329,0.021592116863493317,0.0492719917917463,0.06581307993630252,0.037838423778297915,0.051811862022558906,0.0732651838225092,0.02373331713881775,0.018895083500591964,0.07767874088645885,0.0035697911247969706,0.01452041405416874,0.0011914284909608536,0.05354980147403565,0.057859833730282376,0.0512015967941043
random,0.0955001300644142,0.11817772744389031,0.23411176817744137,0.04516220157414679,0.017189753771630678,0.05522938506332716,0.0679867293468446,0.013549239526722103,0.028110271820494793,0.07661874139365499,0.04463374349166671,0.04695622091278018,0.06378191330355445,0.05102255150140764,0.006143245263644217,0.07098232884757585,0.08147782425679004,0.004703883302451366,0.010705223841585879,0.061977870227759906,0.0533694165087841,0.033772687194120944,0.04761063165681873,0.06209824272519521,0.044540571503228696,0.012377322965815098
random,0.09771808476169598,0.12779493783075316,0.23384925831679598,0.06998526121906025,0.009377652994064357,0.047352053762592834,0.062408340110084316,0.025148749307542562,0.03994996127381561,0.007712891087323006,0.023635416241010725,0.05011513900773215,0.10634351649374309,0.10696871802023276,0.10518172248813706,0.045426674123093265,0.008662631030082846,0.03474199493240291,0.025523330019620843,0.0015167666360455826,0.010225207712225416,0.04865909898144135,0.03646946948591244,0.01936453170053322,0.07688746568077973,0.03834340769252351
random,0.0956234503889142,0.11884324766947908,0.23383841825721047,0.05002547100125508,0.08527262731788872,0.019091603076412143,0.051791967499756966,0.08390396764842435,0.05145069160633887,0.02781482482595351,0.0733013595519509,0.012536063137838937,0.013727278966129899,0.06602852392461071,0.0062614195566569174,0.00457250997236847,0.034234567390910305,0.035935281445450315,0.04241452807385857,0.06689616432633878,0.05137360463347787,0.06444119185737257,0.004506019854395683,0.028511435034789215,0.08727704776713438,0.03863185153068673
random,0.09470024920023887,0.11493931399662702,0.23374870557948516,0.03247865974705983,0.04769824197425383,0.03286467106082919,0.0759831858005097,0.06310646639580227,0.0758734595372185,0.041026944584712996,0.02390388302858625,0.07761223489465004,0.0064240255643481705,0.07332311191014014,0.007575429811047423,0.06381855577914017,0.06168511499955373,0.05217582692594095,0.06189245737965381,0.006964498522393713,0.029541084345423588,0.026613432603828032,0.07762967717129561,0.03737298352686769,0.003926852306321607,0.020509202130422885
random,0.09526168016608255,0.117362242503529,0.2337067377689592,0.07989345649752774,0.025668159059682477,0.04746946468510401,0.06442537405410616,0.01720336079568314,0.06636485271223384,0.028784514289464064,0.009003847022568722,0.002019586990565486,0.0026833095657855873,0.06468798821872596,0.054736838029979605,0.06435124463113719,0.061063304380143166,0.03089671346777388,0.07566685786226446,0.07120049591287538,0.02825096393517727,0.06268473206826218,0.06647344748737283,0.039613967016454234,0.009765852012368188,0.027091669304744614
