Date,portfolio,MKT,SMB,MOM,RF
2024-10-04,0.00168784169031246,-0.006640389171775504,0.005774478403050159,0.007805323615749799,0.0001984126984126984
2024-10-07,-0.01982821810189804,-0.010140811639463154,-0.003350476738623832,-0.0009959424282237617,0.0001984126984126984
2024-10-08,0.0009285096110884685,0.0027909722791523177,-0.0034143766134740383,-0.004783823120409639,0.0001984126984126984
2024-10-09,-0.005760439709746384,-0.0021657915220746676,0.00043894393520132373,0.013859575680388234,0.0001984126984126984
2024-10-10,0.004320640420568375,0.0010281491603597738,0.0058096061231598444,0.012082000065914627,0.0001984126984126984
2024-10-11,0.0025880471166560767,-0.0017453615185660943,0.004563027962123997,0.0033048828454258655,0.0001984126984126984
2024-10-14,0.0078060564604690305,0.005545776954032572,0.012596364720635673,0.001244632236795432,0.0001984126984126984
2024-10-15,0.0008691487542130292,-0.003347754192314367,-0.003895109274418102,0.003585637285282257,0.0001984126984126984
2024-10-16,-0.0061199067024070904,-0.003971917725851534,-0.0015926536247592759,0.0005493000930049119,0.0001984126984126984
2024-10-17,-0.01033953326572474,-0.008370910040299507,0.010532123599142483,0.01314097038089257,0.0001984126984126984
2024-10-18,0.009929155596097545,0.005412374188161231,-0.0013672767337395463,0.016284396954466866,0.0001984126984126984
2024-10-21,-0.0009512492329537554,-0.002801549215144204,-0.0025805746709160245,0.007282109081317831,0.0001984126984126984
2024-10-22,-0.002101210326144428,-0.007571514642508536,0.0008574336945638252,0.011720513131219452,0.0001984126984126984
2024-10-23,-0.013680838838107744,-0.003715967325623003,-0.003081273575600729,0.001266516248645837,0.0001984126984126984
2024-10-24,0.000996867147146553,-0.003093931020827175,0.004458344875934212,0.015642625026749225,0.0001984126984126984
2024-10-25,0.004264604792519334,-0.0013996271063031521,0.0005553833900824993,0.007883130738419333,0.0001984126984126984
2024-10-28,0.014657643462317566,0.007676378425147003,0.00043394012415842124,0.000701016111996149,0.0001984126984126984
2024-10-29,0.008826763492362203,0.0014255921475212147,0.0029345692801827352,0.01888256181944584,0.0001984126984126984
2024-10-30,0.010026089496038271,-0.0026090764270819784,-0.003683891788050988,-0.0020088754652079726,0.0001984126984126984
2024-10-31,-0.011081791866335663,-0.012298469448347733,0.004308096727862578,-0.013720369953097682,0.0001984126984126984
2024-11-01,0.00035428256589351345,0.003042579822718383,-0.0036007418054147837,-0.004006310656527758,0.0001984126984126984
2024-11-04,-0.011684273883193895,-0.011602800708181933,0.003711165340432608,-0.004053878788086876,0.0001984126984126984
2024-11-05,0.017503689658795212,0.009106113988265552,0.005192637018608765,0.017026134308139863,0.0001984126984126984
2024-11-06,0.022025269278280055,0.015264200677144459,0.0004008368318015078,0.008289788447233097,0.0001984126984126984
2024-11-07,0.007512019877602866,-0.006773279818061553,0.00725199516431633,0.010961780469475315,0.0001984126984126984
2024-11-08,-0.005887570231604736,-0.0005735723034661898,0.0011564480970603255,-0.004336932628049859,0.0001984126984126984
2024-11-11,-0.00033855950144192867,0.0011100648212758807,0.00249105457675244,0.012167414286496259,0.0001984126984126984
2024-11-12,-0.0031228848768522885,-0.005406013760372139,-0.005807201595123532,0.0067311160343515985,0.0001984126984126984
2024-11-13,-0.014648951824486334,-0.011638225380522916,0.0003141801581005958,0.003944447910823521,0.0001984126984126984
2024-11-14,-0.006096621468626644,-0.0034271520388826056,0.002672932903736346,0.006890484070301826,0.0001984126984126984
2024-11-15,-0.010389712117477143,-0.0025895956309512093,-0.004963391625989817,-0.002514121768932604,0.0001984126984126984
2024-11-18,0.012591864201055781,-0.0022439754499749527,0.005324531327878161,-0.01088686153028446,0.0001984126984126984
2024-11-19,0.0070729387809117875,0.004463863185156067,0.005235931817678152,0.01375559920768965,0.0001984126984126984
2024-11-20,-0.005477627580367637,-0.0006245762758596708,-0.0011971045287310356,-0.001716316639741525,0.0001984126984126984
2024-11-21,-0.024276008689112172,-0.0022856548333391917,-0.0044145322994125465,0.0053966021972567625,0.0001984126984126984
2024-11-22,0.004356877373424055,0.02122316282723864,-0.006019547297590657,0.01760926094358549,0.0001984126984126984
2024-11-25,0.004637509514579761,0.009810286671042475,-0.0055526219160760325,0.01027123554610638,0.0001984126984126984
2024-11-26,0.00870527207303572,0.0006650664524418803,0.010863319071609373,0.0062111329566868,0.0001984126984126984
2024-11-27,0.0016514725220918795,0.0002812340922027235,-0.0018347564389434292,0.002487523514177232,0.0001984126984126984
2024-11-28,-0.005511191836079964,-0.012085104948214914,0.0029433553485625,-0.0077295319266750435,0.0001984126984126984
2024-11-29,0.004977690127822141,0.007825622878832454,-0.008429479574778648,-0.006353846227408405,0.0001984126984126984
2024-12-02,0.016011741780968893,0.009980109581459508,-0.0009811800623214864,0.007503881624881439,0.0001984126984126984
2024-12-03,0.0043872064668727,0.005154736650213169,-0.004775545464561518,0.007692384253316309,0.0001984126984126984
2024-12-04,0.008122240577619245,0.00018228435411300577,0.0033711491921406293,0.0149031850300981,0.0001984126984126984
2024-12-05,-0.002266163624689069,0.007706791264386487,0.0014966378932864842,0.0020417438683386,0.0001984126984126984
2024-12-06,0.0069037821430018645,0.0016786179491441022,0.00165187939866653,-0.005558156807806025,0.0001984126984126984
2024-12-09,0.0061286669824939565,-0.001239945317590737,0.014612080260015524,0.0164239651492034,0.0001984126984126984
2024-12-10,0.02849881311487957,0.0026100387869933575,0.007536807723639259,0.007966242899997256,0.0001984126984126984
2024-12-11,0.022442136545411513,0.003981255334426484,0.002575759753012393,0.0080658032363394,0.0001984126984126984
2024-12-12,-0.006147445310320813,-0.0026356433414238883,0.0032936516370107253,0.0057420064570285565,0.0001984126984126984
2024-12-13,-0.006143366339706604,0.006025083315840748,-0.005899536507428933,-0.0040867135984942494,0.0001984126984126984
2024-12-16,0.01644630645526613,0.0006256543574142114,0.006761595674950689,0.006851167150558826,0.0001984126984126984
2024-12-17,-0.009679936929420365,-0.009815127845525103,0.004178972489227108,0.011115382771761684,0.0001984126984126984
2024-12-18,-0.02763313179593214,-0.007863985700188614,-0.0054863252330311805,0.0005653807499752684,0.0001984126984126984
2024-12-19,-0.007049955054830332,-0.0058546089256199816,0.007353464790317151,0.013183375699974204,0.0001984126984126984
2024-12-20,0.006747656479542626,-0.011058830001427952,0.01231714052684519,0.019056724429495193,0.0001984126984126984
2024-12-23,0.01548169519512394,0.004341360560285837,0.00671033631809972,0.004896487985601161,0.0001984126984126984
2024-12-24,0.0004688008347501601,-0.0015807465492974264,0.0009483036923757535,0.005959722672833607,0.0001984126984126984
2024-12-26,-0.003235132323724656,-0.0010948254699589821,-3.570643704215717e-05,0.005027710249715711,0.0001984126984126984
2024-12-27,-0.008521536825257452,0.000960357984098538,-0.0027684049966403596,0.0007764463563244722,0.0001984126984126984
2024-12-30,-0.010981849385041674,-0.007158908885656599,-0.007399481114324244,-0.001989551863521899,0.0001984126984126984
2024-12-31,-0.0058822110579361524,-5.1535559839190604e-05,0.002883101687749369,0.0032838316975927046,0.0001984126984126984
2025-01-01,0.0015040070155735545,0.0010966638873106478,-0.004023151775177288,-0.0005625295655858422,0.0001984126984126984
2025-01-02,-6.98892886226205e-05,0.014593669066259599,-0.012878720348901767,0.00783402421892186,0.0001984126984126984
2025-01-03,0.005098136275892676,-0.0043383603397793204,-0.0026516437383199754,0.0035868707985939894,0.0001984126984126984
2025-01-06,0.008925579171191533,-0.012457134899600666,-0.0001659087575623542,0.017026405092481083,0.0001984126984126984
2025-01-07,-0.0003555130268598053,0.0022633584702118335,-0.008702162474325929,-0.005514402576292147,0.0001984126984126984
2025-01-08,-0.007454940838373004,0.0022957399234789064,-0.0009670523160377864,0.003154360393219131,0.0001984126984126984
2025-01-09,-0.003943410746000569,-0.004649787476014773,-0.0016089612631765894,0.017072144369498554,0.0001984126984126984
2025-01-10,-0.005958847841434147,-0.005166657797106305,-0.0013781257887785798,0.0019961805749383176,0.0001984126984126984
2025-01-13,-0.01032863198445388,-0.01342714007041632,-0.006475561948554616,0.020944054387570125,0.0001984126984126984
2025-01-14,0.003986340864894075,0.0005866477895880718,0.008629551146963985,-0.0055534493099221715,0.0001984126984126984
2025-01-15,0.016522827082746636,0.006925991639449533,0.007430066299866343,0.009482624739536047,0.0001984126984126984
2025-01-16,-0.009967427704677111,0.0004927478036497179,-0.01782782876304935,0.01088014262855814,0.0001984126984126984
2025-01-17,0.007171265920535654,-4.135010135712839e-06,-0.0036464928766388157,0.01867584251865262,0.0001984126984126984
2025-01-20,0.003821150010356346,0.0069597714429288325,0.018187781144129812,0.009544095581248089,0.0001984126984126984
2025-01-21,0.0009094750492536508,-0.00850136656074722,0.002784386520694745,0.007196249701040603,0.0001984126984126984
2025-01-22,-0.0007785470088700869,0.008342674268657018,0.003037471931878111,0.013314703184814902,0.0001984126984126984
2025-01-23,0.0022129142565840234,0.005487716455681449,-0.005804962058086935,0.004503681903380907,0.0001984126984126984
2025-01-24,0.006246341463666647,-0.0027020489733772003,-0.0019380578693216051,0.006242816964950375,0.0001984126984126984
2025-01-27,-0.019405318741705986,-0.013491940558901388,-0.008010367927423519,-0.0074390987593119075,0.0001984126984126984
2025-01-28,0.014301662414958928,0.005316261932297284,0.006529393288065171,0.005595218506605413,0.0001984126984126984
2025-01-29,0.00796403785976659,0.010638099684605355,-0.0009477144190764269,0.01127174796455464,0.0001984126984126984
2025-01-30,0.01711188836301544,0.0025889508589340693,-0.006198483010311982,-0.001683307888936193,0.0001984126984126984
2025-01-31,0.004883603919295433,0.01186051830883967,-0.003837418257655663,0.005285836505307975,0.0001984126984126984
2025-02-01,-0.0029456671007732226,-0.002090731860749928,-0.009715729356476039,0.011509856990317511,0.0001984126984126984
2025-02-03,-0.01135691852787345,-0.004941048984482149,-0.005018504913856244,0.015277197079302102,0.0001984126984126984
2025-02-04,0.019741866487786065,0.013185524520061083,0.002289439184907486,-0.0026521752006129252,0.0001984126984126984
2025-02-05,-0.034165454229448756,-0.0038545806926286487,-0.0035459489652545566,0.009264972307014445,0.0001984126984126984
2025-02-06,0.0010423229481572034,-0.0024199646578574752,0.0034892051463916362,-0.006193596783215548,0.0001984126984126984
2025-02-07,-0.009962793213761152,-0.00048020804362580716,-0.0022073013799660994,0.026292364243068307,0.0001984126984126984
2025-02-10,-0.0031252166963218293,-0.0075439234685456815,-0.0017323541938045976,0.004649712768397874,0.0001984126984126984
2025-02-11,-0.002342375765232223,-0.013063980867016824,0.00495346896288929,-0.005207821619564106,0.0001984126984126984
2025-02-12,-0.0016921591806059923,-0.0010153160889469276,0.003205477588795938,0.013338061083622297,0.0001984126984126984
2025-02-13,0.013145935221354531,0.0037541924554434286,0.0076069644509223116,0.011140682945457274,0.0001984126984126984
2025-02-14,-0.0018249660568621054,-0.0038272970193632696,-0.000603185595924175,0.005937818656007113,0.0001984126984126984
2025-02-17,0.002079297112488907,0.0008660722554017725,0.001910047193937852,0.004790315797058512,0.0001984126984126984
2025-02-18,-0.0028327281746524037,0.0011399711400472835,0.005775966329584694,-0.0027702366232739773,0.0001984126984126984
2025-02-19,0.00520285171216736,-0.002306576541980183,0.0029217318195420396,0.01727914526590754,0.0001984126984126984
2025-02-20,-0.0008702811901479645,-0.0007063396873570339,0.0023268015117002164,-0.0008703346288929817,0.0001984126984126984
2025-02-21,-0.014088300270439492,-0.004940100859447676,-0.005941200858893801,0.011668611014093618,0.0001984126984126984
2025-02-24,-0.005694201252505495,-0.009482272640317351,0.001001560884065937,0.010184690233922862,0.0001984126984126984
2025-02-25,-0.012552782343435383,-0.005960278441659559,-0.0037837212562115367,0.019839566707925433,0.0001984126984126984
2025-02-26,-0.010915779875639716,-0.0016424212024851882,-0.003147973971429944,-0.0016722031284560146,0.0001984126984126984
2025-02-27,-0.008636007135997211,-0.0027020327714780933,0.0013134968255647502,0.01654787009675383,0.0001984126984126984
2025-02-28,-0.000852077460237453,-0.018475565222120544,0.013356827445890791,0.011973300109072842,0.0001984126984126984
2025-03-03,-0.0036151711542341167,0.0001965749545293373,0.002687989011232916,0.004740288051932986,0.0001984126984126984
2025-03-04,0.009936141605964342,-0.0027397451179324646,0.004920209531809289,-0.0021022835542406915,0.0001984126984126984
2025-03-05,0.014998828711421209,0.01648943878476577,0.005104494983640634,0.008089538847348516,0.0001984126984126984
2025-03-06,0.0007875072393728722,0.007823283195721042,-0.008584731915625867,0.00038449408263709246,0.0001984126984126984
2025-03-07,0.00614031701509648,0.0011709481360772825,-0.005087819118818311,0.010271840722565293,0.0001984126984126984
2025-03-10,-0.027395635825347583,-0.00700670711344194,-0.006056569889125963,0.011830991089246885,0.0001984126984126984
2025-03-11,-0.005819214571109854,-0.002159620712445846,-0.009447422083592486,0.006274754714057806,0.0001984126984126984
2025-03-12,0.004270044758367555,-0.006317577816951694,0.007244161260477869,0.025716993293692685,0.0001984126984126984
2025-03-13,-0.019269600330596538,-0.005545397580938744,-0.00550667454349588,0.01011497986712963,0.0001984126984126984
2025-03-14,0.010498942175787208,0.002643073511639934,0.005065890897309873,-0.0049919752674753804,0.0001984126984126984
2025-03-17,-0.00038212185594698736,0.004305336612076747,-0.0036591699137553248,0.007222345828748145,0.0001984126984126984
2025-03-18,-0.0115499750934488,-0.0016810020725264066,-0.003221920639008946,0.004424930175952897,0.0001984126984126984
2025-03-19,0.022286547162483412,0.018168259134773178,-0.0013270225201855272,0.017588713013931487,0.0001984126984126984
2025-03-20,0.0013817470496030608,0.008156199110602676,-0.0032577703454239526,0.0032108063026830003,0.0001984126984126984
2025-03-21,0.009871010446707618,0.006798651411211348,-0.004801572026615267,0.010326351435812398,0.0001984126984126984
2025-03-24,0.014441232840064622,0.012018877053885539,0.006865927129938932,0.010035031361244475,0.0001984126984126984
2025-03-25,0.009706624558181758,0.0029740775265405914,-0.000835350744201126,-0.012742993163703753,0.0001984126984126984
2025-03-26,-0.019234915547638613,-0.009510233312010053,-0.003592702412013032,0.00985705593431823,0.0001984126984126984
2025-03-27,-0.006049203889056331,0.001733845403084966,0.0029957644121649417,0.00458712022683199,0.0001984126984126984
2025-03-28,-0.02552534907500816,-0.007347512541529737,-0.015571369846258854,0.0255030810516064,0.0001984126984126984
2025-03-31,0.003434651428732975,0.000539966264889893,0.0010349353410389617,-0.0017741748703525057,0.0001984126984126984
2025-04-01,0.0044312672182820765,-0.0073934292332249706,0.006602983914927294,-0.015335140836408793,0.0001984126984126984
2025-04-02,0.0009393916660263104,0.0034659177355927844,0.001064851808515874,-0.00479144269997424,0.0001984126984126984
2025-04-03,-0.034648427554548035,-0.007709660938434137,-0.019207491056164136,0.058872525064916616,0.0001984126984126984
2025-04-04,-0.03614771424021737,-0.023341975791867763,-0.016516513462800697,0.03318313603477228,0.0001984126984126984
2025-04-07,-0.026025515970268448,-0.026927691225524852,-0.006373840156325063,-1.9514812360604122e-05,0.0001984126984126984
2025-04-08,-0.004318002719728445,0.008462523102707554,-0.009325275332660622,0.012566918924965025,0.0001984126984126984
2025-04-09,0.0637681746034068,0.012260890587747762,0.020736327706291035,0.003551361171126025,0.0001984126984126984
2025-04-10,-0.023506145963442044,-0.004474428562776964,-0.008575988078655847,0.011357921749114177,0.0001984126984126984
2025-04-11,0.03347463178993702,0.018001804831737748,0.0174850053007621,-0.007787180845045309,0.0001984126984126984
2025-04-14,0.008792872883197474,0.0014212416083969615,0.002724046416094176,-0.003150587906038663,0.0001984126984126984
2025-04-15,-0.0005709127025737312,0.015378691820185307,-0.011014173154794448,0.005225598365704687,0.0001984126984126984
2025-04-16,-0.012780121261148492,-0.002343292876701295,-0.005216721035827572,0.017254912490915264,0.0001984126984126984
2025-04-17,-0.002518960078126466,0.008317683441533772,-0.014404861219400327,0.021068807725275116,0.0001984126984126984
2025-04-21,-0.005387516104560456,0.0065654116300886715,-0.00041412147304998453,0.016270035870864667,0.0001984126984126984
2025-04-22,0.020046808015824313,0.004230240879762189,0.004500113345500315,0.0009182911183647068,0.0001984126984126984
2025-04-23,0.014507367675439602,0.009745821803893592,0.0035792632750709305,-0.02831559253668227,0.0001984126984126984
2025-04-24,0.015010917212216717,0.0029263429252419167,0.008366166586971419,-0.00672028324406745,0.0001984126984126984
2025-04-25,0.0038631898240856105,-0.007168035218657652,0.003481550145234719,0.004039306069015338,0.0001984126984126984
2025-04-28,0.005490723186871118,0.007814811220241535,-0.0013892166778373084,0.011703177296783922,0.0001984126984126984
2025-04-29,-0.005939328291486757,-0.003861443831682173,-0.0018345237982629273,-0.0016368533036560224,0.0001984126984126984
2025-04-30,-0.005194923622970998,0.0025753528766291624,-0.0022098096586039544,0.00949807064725012,0.0001984126984126984
2025-05-01,0.00818725906877248,0.004167629451701489,0.007987956449094521,0.010342092247270973,0.0001984126984126984
2025-05-02,-0.0139113761069943,-0.005214560559622284,-0.000816957601637444,0.021507061943326064,0.0001984126984126984
2025-05-05,-0.007225516765161436,0.00039512376167792087,-0.006897108786868369,0.0014645718144460518,0.0001984126984126984
2025-05-06,0.0004533769091322241,-0.0012477339084718772,-8.02363835784674e-05,0.0003487439287724566,0.0001984126984126984
